week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
G,1,8.19,6,Red,Top,Liang,MAD Team,Cho'gath,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,4,5,2,12,18,0,0,0,0,0,0,0,4.918116666666666,0.09580838323353294,0.023952095808383235,0.718562874251497,0,12.565433333333333,1,1,0,0,0,0,0,0,0,0,0,NA,0,16.881283333333336,0,1,3,8,0,39.18181666666667,0,1,14437,345.79640718562877,0.16043071931013791,0.2113937493678568,20,0.47904191616766467,0.11299435028248588,7,0.16766467065868262,6,7,NA,NA,13746,200.24431137724554,13275,-0.044559013073098876,290,8,0,0,7.137724550898203,3062,3380,-318,4773,5174,-401,4287,4839,-552,73,85,-12,126,138,-12
G,1,8.19,7,Red,Jungle,Kongyue,MAD Team,Gragas,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,2,4,8,12,18,0,0,0,0,0,1,0,4.918116666666666,0.04790419161676647,0.1437125748502994,0.718562874251497,0,12.565433333333333,1,1,1,1,0,0,1,0,0,0,0,NA,0,16.881283333333336,0,1,3,8,0,39.18181666666667,0,1,12254,293.50898203592817,0.13617219882430076,0.16618286639020935,27,0.6467065868263473,0.15254237288135594,12,0.2874251497005988,24,25,NA,NA,11958,157.4179640718563,11200,-0.017699115044247787,41,150,104,5,4.574850299401198,3637,3301,336,5140,4686,454,3966,3329,637,66,45,21,94,77,17
G,1,8.19,8,Red,Middle,Uniboy,MAD Team,Zoe,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,3,4,8,12,18,0,0,0,0,1,0,0,4.918116666666666,0.0718562874251497,0.11976047904191617,0.718562874251497,0,12.565433333333333,1,1,0,0,0,0,0,0,0,0,0,NA,0,16.881283333333336,0,1,3,8,0,39.18181666666667,0,1,20364,487.76047904191614,0.22629432486192758,0.23435319105896635,21,0.5029940119760479,0.11864406779661017,4,0.09580838323353294,7,10,NA,NA,14654,221.9928143712575,13250,-0.19112627986348124,311,11,9,0,7.712574850299401,3717,3738,-21,5501,5905,-404,4821,5404,-583,86,104,-18,143,174,-31
G,1,8.19,9,Red,ADC,Breeze,MAD Team,Ezreal,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,2,3,4,12,18,0,0,0,0,0,0,0,4.918116666666666,0.04790419161676647,0.11976047904191617,0.718562874251497,0,12.565433333333333,1,1,0,0,0,0,0,0,0,0,0,NA,0,16.881283333333336,0,1,3,8,0,39.18181666666667,0,1,40023,958.6347305389221,0.4447543588660836,0.3001213714979266,18,0.4311377245508982,0.1016949152542373,10,0.23952095808383234,4,4,NA,NA,17255,284.2922155688623,16600,-0.049926578560939794,375,54,43,5,10.275449101796408,3650,3464,186,5402,5502,-100,3664,3564,100,94,99,-5,147,164,-17
G,1,8.19,10,Red,Support,K,MAD Team,Rakan,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,1,2,5,12,18,0,0,0,0,0,0,0,4.918116666666666,0.023952095808383235,0.023952095808383235,0.718562874251497,0,12.565433333333333,1,1,0,0,0,0,0,0,0,0,0,NA,0,16.881283333333336,0,1,3,8,0,39.18181666666667,0,1,2911,69.72455089820359,0.032348398137550145,0.08794882168504096,91,2.179640718562874,0.5141242937853108,42,1.0059880239520957,32,33,NA,NA,8864,83.31017964071856,8225,-0.12,42,0,0,0,1.0059880239520957,2463,2033,430,3401,2972,429,2481,2762,-281,2,16,-14,10,27,-17
G,1,8.19,100,Blue,Team,Team,Edward Gaming,NA,Aatrox,Irelia,Tahm Kench,Darius,Sion,41.75,1,18,12,47,18,12,NA,NA,NA,NA,0,0,1,4.918116666666666,0.4311377245508982,0.2874251497005988,0.718562874251497,1,12.565433333333333,1,1,1,1,0,0,1,0,0,0,1,17.176883333333333,1,16.881283333333336,1,0,8,3,1,39.18181666666667,1,0,92228,2209.053892215569,NA,NA,150,3.592814371257485,1,79,1.8922155688622755,69,73,0.5,0.4,74420,1137.5089820359283,68055,0.08429998851498795,1153,235,169,13,33.24550898203593,15916,16529,-613,24239,24217,22,19898,19219,679,349,321,28,580,520,60
G,1,8.19,200,Red,Team,Team,MAD Team,NA,Akali,Kai'sa,Urgot,Lee Sin,Camille,41.75,0,12,18,27,12,18,NA,NA,NA,NA,1,1,0,4.918116666666666,0.2874251497005988,0.4311377245508982,0.718562874251497,0,12.565433333333333,1,1,1,1,0,0,1,0,0,0,0,17.176883333333333,0,16.881283333333336,0,1,3,8,0,39.18181666666667,0,1,89989,2155.425149700599,NA,NA,177,4.2395209580838324,1,75,1.7964071856287425,73,79,0.5,0.5,66477,947.2574850299402,62550,-0.08429998851498795,1059,223,156,10,30.706586826347305,16529,15916,613,24217,24239,-22,19219,19898,-679,321,349,-28,520,580,-60
G,1,8.19,1,Blue,Top,Zeros,Phong Vu Buffalo,Urgot,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.083333333333332,0,1,1,0,1,11,0,0,0,0,0,0,0,3.731666666666667,0.036923076923076927,0.07384615384615385,0.44307692307692315,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,NA,0,12.847949999999999,0,0,1,7,0,24.623883333333332,0,1,9875,364.61538461538464,0.32418502347263717,0.2789213037997479,14,0.5169230769230769,0.15217391304347827,7,0.25846153846153846,5,5,NA,NA,9786,228.75323076923075,8975,-0.016574585635359115,246,5,5,0,9.267692307692307,3337,2937,400,5346,4748,598,5001,4640,361,92,71,21,145,124,21
G,1,8.19,2,Blue,Jungle,Meliodas,Phong Vu Buffalo,Graves,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.083333333333332,0,0,1,1,1,11,0,0,0,0,0,0,0,3.731666666666667,0,0.22153846153846155,0.44307692307692315,0,9.3946,2,1,2,1,1,1,0,0,0,0,1,NA,0,12.847949999999999,0,0,1,7,0,24.623883333333332,0,1,5309,196.0246153846154,0.17428843439151703,0.1785701422654421,11,0.4061538461538462,0.11956521739130435,10,0.36923076923076925,10,10,NA,NA,7557,146.4516923076923,7025,-0.3348148148148148,29,125,91,4,5.686153846153847,3168,3606,-438,4438,6231,-1793,3840,3442,398,63,58,5,88,100,-12
G,1,8.19,3,Blue,Middle,Naul,Phong Vu Buffalo,Syndra,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.083333333333332,0,0,2,1,1,11,0,0,0,0,0,0,0,3.731666666666667,0,0,0.44307692307692315,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,NA,0,12.847949999999999,0,0,1,7,0,24.623883333333332,0,1,5680,209.72307692307695,0.18646794261514724,0.20202593192868717,16,0.5907692307692308,0.17391304347826086,3,0.11076923076923077,7,8,NA,NA,8078,165.6886153846154,6900,-0.10634648370497427,200,20,20,0,8.123076923076923,3162,3347,-185,4940,4820,120,4782,4724,58,87,91,-4,139,128,11
G,1,8.19,4,Blue,ADC,BigKoro,Phong Vu Buffalo,Varus,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.083333333333332,0,0,5,1,1,11,0,0,0,0,0,0,1,3.731666666666667,0,0.11076923076923077,0.44307692307692315,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,NA,0,12.847949999999999,0,0,1,7,0,24.623883333333332,0,1,5876,216.96,0.19290239978989526,0.23898793444984692,12,0.4430769230769231,0.13043478260869565,8,0.2953846153846154,4,5,NA,NA,8899,196.00246153846155,8625,-0.249175336209084,229,12,5,0,8.89846153846154,3139,3296,-157,5009,5536,-527,2948,3231,-283,84,82,2,136,143,-7
G,1,8.19,5,Blue,Support,Palette,Phong Vu Buffalo,Tahm Kench,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.083333333333332,0,0,2,1,1,11,0,0,0,0,0,0,0,3.731666666666667,0,0,0.44307692307692315,0,9.3946,2,1,0,0,0,0,0,0,0,0,1,NA,0,12.847949999999999,0,0,1,7,0,24.623883333333332,0,1,3721,137.39076923076922,0.12215619973080333,0.10149468755627589,39,1.4400000000000002,0.42391304347826086,7,0.25846153846153846,14,14,NA,NA,5845,83.23938461538462,5750,0.1004566210045662,68,0,0,0,2.510769230769231,2073,2145,-72,3226,3268,-42,2861,2606,255,22,12,10,35,14,21
G,1,8.19,6,Red,Top,Hanabi,Flash Wolves,Aatrox,Jayce,Rakan,Kindred,Olaf,Camille,27.083333333333332,1,2,0,2,11,1,0,0,0,0,0,0,0,3.731666666666667,0.07384615384615385,0.036923076923076927,0.44307692307692315,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,NA,1,12.847949999999999,1,1,7,1,1,24.623883333333332,1,0,7923,292.5415384615385,0.22555299342386198,0.23646609360076407,13,0.48000000000000004,0.1368421052631579,11,0.4061538461538462,4,5,NA,NA,11018,274.24246153846155,9125,0.016574585635359115,214,41,24,0,9.415384615384616,2937,3337,-400,4748,5346,-598,4640,5001,-361,71,92,-21,124,145,-21
G,1,8.19,7,Red,Jungle,Moojin,Flash Wolves,Taliyah,Jayce,Rakan,Kindred,Olaf,Camille,27.083333333333332,1,6,0,3,11,1,0,0,0,0,1,0,0,3.731666666666667,0.22153846153846155,0,0.44307692307692315,1,9.3946,1,2,1,2,1,0,0,0,0,0,0,NA,1,12.847949999999999,1,1,7,1,1,24.623883333333332,1,0,11357,419.3353846153846,0.3233125515984855,0.23551098376313276,14,0.5169230769230769,0.14736842105263157,7,0.25846153846153846,13,13,NA,NA,10988,273.1347692307692,9850,0.3348148148148148,38,117,77,11,5.723076923076923,3606,3168,438,6231,4438,1793,3442,3840,-398,58,63,-5,100,88,12
G,1,8.19,8,Red,Middle,Maple,Flash Wolves,Sion,Jayce,Rakan,Kindred,Olaf,Camille,27.083333333333332,1,0,0,6,11,1,0,0,0,0,0,0,0,3.731666666666667,0,0,0.44307692307692315,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,NA,1,12.847949999999999,1,1,7,1,1,24.623883333333332,1,0,4263,157.40307692307692,0.12135963788538731,0.17715377268385862,16,0.5907692307692308,0.16842105263157894,4,0.1476923076923077,7,7,NA,NA,9155,205.45476923076922,7675,0.10634648370497427,201,0,0,0,7.421538461538462,3347,3162,185,4820,4940,-120,4724,4782,-58,91,87,4,128,139,-11
G,1,8.19,9,Red,ADC,Betty,Flash Wolves,Kai'Sa,Jayce,Rakan,Kindred,Olaf,Camille,27.083333333333332,1,3,0,5,11,1,0,0,0,0,0,1,0,3.731666666666667,0.11076923076923077,0,0.44307692307692315,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,NA,1,12.847949999999999,1,1,7,1,1,24.623883333333332,1,0,8358,308.6030769230769,0.23793662994277906,0.2755300859598854,12,0.4430769230769231,0.12631578947368421,9,0.3323076923076923,3,4,NA,NA,12245,319.54707692307693,11080,0.249175336209084,258,17,12,0,10.153846153846153,3296,3139,157,5536,5009,527,3231,2948,283,82,84,-2,143,136,7
G,1,8.19,10,Red,Support,SwordArt,Flash Wolves,Alistar,Jayce,Rakan,Kindred,Olaf,Camille,27.083333333333332,1,0,1,7,11,1,0,0,0,0,0,1,0,3.731666666666667,0,0,0.44307692307692315,0,9.3946,1,2,0,0,0,0,0,0,0,0,0,NA,1,12.847949999999999,1,1,7,1,1,24.623883333333332,1,0,3226,119.11384615384615,0.09183818714948615,0.07533906399235912,40,1.476923076923077,0.42105263157894735,4,0.1476923076923077,10,10,NA,NA,5957,87.37476923076923,5200,-0.1004566210045662,21,0,0,0,0.7753846153846154,2145,2073,72,3268,3226,42,2606,2861,-255,12,22,-10,14,35,-21
G,1,8.19,100,Blue,Team,Team,Phong Vu Buffalo,NA,LeBlanc,Xin Zhao,Akali,Lee Sin,Irelia,27.083333333333332,0,1,11,4,1,11,NA,NA,NA,NA,0,0,1,3.731666666666667,0.036923076923076927,0.4061538461538462,0.44307692307692315,0,9.3946,2,1,2,1,1,1,0,0,0,0,1,13.46885,0,12.847949999999999,0,0,1,7,0,24.623883333333332,0,1,30461,1124.7138461538461,NA,NA,92,3.396923076923077,1,35,1.2923076923076924,40,42,0.43902439024390244,0.3148148148148148,40165,820.1353846153846,37275,-0.14101365251542922,772,162,121,4,34.48615384615385,14879,15331,-452,22959,24603,-1644,19432,18643,789,348,314,34,543,509,34
G,1,8.19,200,Red,Team,Team,Flash Wolves,NA,Jayce,Rakan,Kindred,Olaf,Camille,27.083333333333332,1,11,1,23,11,1,NA,NA,NA,NA,1,1,0,3.731666666666667,0.4061538461538462,0.036923076923076927,0.44307692307692315,1,9.3946,1,2,1,2,1,0,0,0,0,0,0,13.46885,1,12.847949999999999,1,1,7,1,1,24.623883333333332,1,0,35127,1296.9969230769232,NA,NA,95,3.5076923076923077,1,35,1.2923076923076924,37,39,0.5348837209302325,0.24489795918367346,49363,1159.753846153846,42930,0.14101365251542922,732,175,113,11,33.48923076923077,15331,14879,452,24603,22959,1644,18643,19432,-789,314,348,-34,509,543,-34
G,1,8.19,1,Blue,Top,Kiin,Afreeca Freecs,Sion,Urgot,Irelia,Akali,LeBlanc,Ryze,36.03333333333333,0,1,1,2,3,7,0,0,0,0,0,1,0,3.5283666666666664,0.02775208140610546,0,0.27752081406105455,0,20.202033333333333,1,2,0,2,0,0,0,0,0,0,NA,NA,0,18.364066666666666,0,0,2,11,0,31.0607,0,1,8864,245.9944495837188,0.3390582565122595,0.22218366443859605,16,0.44403330249768735,0.12030075187969924,8,0.22201665124884368,4,4,NA,NA,12318,211.80166512488438,11950,-0.21027407518346564,294,1,1,0,8.186864014801111,3188,3149,39,4945,4986,-41,4690,4588,102,74,85,-11,127,141,-14
G,1,8.19,2,Blue,Jungle,Spirit,Afreeca Freecs,Taliyah,Urgot,Irelia,Akali,LeBlanc,Ryze,36.03333333333333,0,1,1,0,3,7,0,0,0,0,1,0,0,3.5283666666666664,0.02775208140610546,0.08325624421831637,0.27752081406105455,1,20.202033333333333,1,2,1,0,0,0,1,0,0,0,NA,NA,0,18.364066666666666,0,0,2,11,0,31.0607,0,1,3390,94.07955596669751,0.12967142256053246,0.16215385331998042,10,0.2775208140610546,0.07518796992481203,17,0.4717853839037928,9,10,NA,NA,10256,154.57687326549492,10575,0,46,142,108,4,5.217391304347826,3376,2982,394,4973,4316,657,3445,3466,-21,55,58,-3,92,84,8
