week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1,1,6.18,1,Blue,Top,Expect,G2 Esports,Jayce,Aurelion Sol,Rek'Sai,Karma,34.21666666666667,0,3,2,0,4,14,NA,NA,NA,NA,1,0,4.0522833333333335,0.08767657087189479,0.058451047247929856,0.5260594252313687,0,12.566516666666665,0,3,NA,NA,0,11.927266666666668,0,3,9,0,24.3666,0,1,18919,552.9176814417925,0.2898708382490386,0.27749254265219697,16,0.46760837798343885,0.13793103448275862,4,0.11690209449585971,1,1,NA,NA,13132,253.9312226010716,12275,0.08936170212765958,304,7,5,2,9.089137847053093,0.30201342281879195,74,59,15,3666,3024,642,5761,4960,801,4324,3696,628
1,1,6.18,2,Blue,Jungle,Trick,G2 Esports,Elise,Aurelion Sol,Rek'Sai,Karma,34.21666666666667,0,1,3,2,4,14,NA,NA,NA,NA,0,0,4.0522833333333335,0.029225523623964928,0.17535314174378958,0.5260594252313687,0,12.566516666666665,0,3,NA,NA,0,11.927266666666668,0,3,9,0,24.3666,0,1,11965,349.6833901607404,0.18332388496483676,0.1884514905114431,24,0.7014125669751583,0.20689655172413793,11,0.3214807598636142,4,4,NA,NA,10344,172.45046273745737,9475,-0.18660287081339713,37,85,84,1,3.565513882123721,0.12583892617449666,30,41,-11,2935,3439,-504,4497,5649,-1152,3155,3829,-674
1,1,6.18,3,Blue,Middle,Perkz,G2 Esports,Syndra,Aurelion Sol,Rek'Sai,Karma,34.21666666666667,0,0,3,0,4,14,NA,NA,NA,NA,0,0,4.0522833333333335,0,0.058451047247929856,0.5260594252313687,0,12.566516666666665,0,3,NA,NA,0,11.927266666666668,0,3,9,0,24.3666,0,1,14441,422.0457866536775,0.2212603612851824,0.22632906864592447,13,0.37993180711154406,0.11206896551724138,5,0.14612761811982464,3,3,NA,NA,11530,207.11193375547978,11075,-0.047167731981485564,286,24,21,3,9.059912323429128,0.28691275167785235,90,84,6,3226,3218,8,4919,5454,-535,4431,4440,-9
1,1,6.18,4,Blue,ADC,Zven,G2 Esports,Jhin,Aurelion Sol,Rek'Sai,Karma,34.21666666666667,0,0,2,1,4,14,NA,NA,NA,NA,0,0,4.0522833333333335,0,0.11690209449585971,0.5260594252313687,0,12.566516666666665,0,3,NA,NA,0,11.927266666666668,0,3,9,0,24.3666,0,1,15664,457.7886020457866,0.23999877426570856,0.20432430360827047,13,0.37993180711154406,0.11206896551724138,9,0.26302971261568436,1,1,NA,NA,10841,186.97554797856796,10750,-0.2157676348547718,278,4,4,0,8.24159766195811,0.24664429530201343,94,86,8,3339,3549,-210,4864,5617,-753,3315,3093,222
1,1,6.18,5,Blue,Support,mithy,G2 Esports,Braum,Aurelion Sol,Rek'Sai,Karma,34.21666666666667,0,0,4,3,4,14,NA,NA,NA,NA,0,0,4.0522833333333335,0,0,0.5260594252313687,0,12.566516666666665,0,3,NA,NA,0,11.927266666666668,0,3,9,0,24.3666,0,1,4278,125.02679006332195,0.06554614123523374,0.10340259458216496,50,1.4612761811982464,0.43103448275862066,15,0.43838285435947394,10,11,NA,NA,7681,94.62289332683876,7025,-0.08843537414965986,42,0,0,0,1.227471992206527,0.03859060402684564,11,0,11,2026,1988,38,3266,3583,-317,2714,2778,-64
1,1,6.18,6,Red,Top,Darshan,Counter Logic Gaming,Poppy,Nidalee,Sivir,Soraka,34.21666666666667,1,2,2,7,14,4,NA,NA,NA,NA,0,1,4.0522833333333335,0.058451047247929856,0.08767657087189479,0.5260594252313687,0,12.566516666666665,3,0,NA,NA,1,11.927266666666668,1,9,3,1,24.3666,1,0,8252,241.1690209449586,0.136097504659179,0.18690069136544676,17,0.49683390160740376,0.1504424778761062,6,0.17535314174378958,3,3,NA,NA,12402,232.5965903555772,11225,-0.08936170212765958,217,8,7,1,6.5757428153921085,0.20684292379471228,59,74,-15,3024,3666,-642,4960,5761,-801,3696,4324,-628
1,1,6.18,7,Red,Jungle,Xmithie,Counter Logic Gaming,Olaf,Nidalee,Sivir,Soraka,34.21666666666667,1,6,0,5,14,4,NA,NA,NA,NA,0,0,4.0522833333333335,0.17535314174378958,0.029225523623964928,0.5260594252313687,1,12.566516666666665,3,0,NA,NA,1,11.927266666666668,1,9,3,1,24.3666,1,0,11931,348.68972235752557,0.1967740339419128,0.19796159915833772,25,0.7306380905991232,0.22123893805309736,16,0.46760837798343885,7,8,NA,NA,12873,246.36181198246467,11425,0.18660287081339713,50,95,70,25,4.237700925474915,0.13374805598755832,41,30,11,3439,2935,504,5649,4497,1152,3829,3155,674
1,1,6.18,8,Red,Middle,Huhi,Counter Logic Gaming,Vladimir,Nidalee,Sivir,Soraka,34.21666666666667,1,2,0,7,14,4,NA,NA,NA,NA,0,0,4.0522833333333335,0.058451047247929856,0,0.5260594252313687,0,12.566516666666665,3,0,NA,NA,1,11.927266666666668,1,9,3,1,24.3666,1,0,16921,494.52508524111056,0.2790724522949549,0.22250225445254376,21,0.6137359961032635,0.18584070796460178,9,0.26302971261568436,7,7,NA,NA,13918,276.90248416950806,11610,0.047167731981485564,305,12,7,5,9.264490988796881,0.28304821150855364,84,90,-6,3218,3226,-8,5454,4919,535,4440,4431,9
1,1,6.18,9,Red,ADC,Stixxay,Counter Logic Gaming,Caitlyn,Nidalee,Sivir,Soraka,34.21666666666667,1,4,1,8,14,4,NA,NA,NA,NA,0,0,4.0522833333333335,0.11690209449585971,0,0.5260594252313687,0,12.566516666666665,3,0,NA,NA,1,11.927266666666668,1,9,3,1,24.3666,1,0,18409,538.0126643935704,0.3036135437797899,0.27426072743668745,12,0.35070628348757915,0.10619469026548672,11,0.3214807598636142,2,2,NA,NA,16122,341.31553823672675,13350,0.2157676348547718,329,33,17,16,10.579639551875305,0.36236391912908245,86,94,-8,3549,3339,210,5617,4864,753,3093,3315,-222
1,1,6.18,10,Red,Support,aphromoo,Counter Logic Gaming,Nami,Nidalee,Sivir,Soraka,34.21666666666667,1,0,1,13,14,4,NA,NA,NA,NA,0,0,4.0522833333333335,0,0,0.5260594252313687,0,12.566516666666665,3,0,NA,NA,1,11.927266666666668,1,9,3,1,24.3666,1,0,5120,149.63468095470043,0.08444246532416341,0.1183747275869843,38,1.1105698977106673,0.336283185840708,12,0.35070628348757915,5,7,NA,NA,9484,147.31651242084754,7675,0.08843537414965986,12,0,0,0,0.35070628348757915,0.013996889580093312,0,11,-11,1988,2026,-38,3583,3266,317,2778,2714,64
1,1,6.18,100,Blue,Team,Team,G2 Esports,NA,Aurelion Sol,Rek'Sai,Karma,34.21666666666667,0,4,14,6,4,14,NA,NA,NA,NA,1,0,4.0522833333333335,0.11690209449585971,0.409157330735509,0.5260594252313687,0,12.566516666666665,0,3,NA,NA,0,11.927266666666668,0,3,9,0,24.3666,0,1,65267,1907.462250365319,NA,NA,116,3.3901607403799314,1,44,1.2859230394544567,19,20,0.5526315789473685,0.30666666666666664,53528,915.0920603994155,50600,-0.08849223213864098,947,120,114,6,31.18363370677058,NA,299,270,29,15192,15218,-26,23307,25263,-1956,17939,17836,103
1,1,6.18,200,Red,Team,Team,Counter Logic Gaming,NA,Nidalee,Sivir,Soraka,34.21666666666667,1,14,4,40,14,4,NA,NA,NA,NA,0,1,4.0522833333333335,0.409157330735509,0.11690209449585971,0.5260594252313687,1,12.566516666666665,3,0,NA,NA,1,11.927266666666668,1,9,3,1,24.3666,1,0,60633,1772.0311738918654,NA,NA,113,3.3024841695080367,1,54,1.578178275694106,24,27,0.7857142857142857,0.3522727272727273,64799,1244.4929371651242,55285,0.08849223213864098,913,148,101,47,31.00828056502679,NA,270,299,-29,15218,15192,26,25263,23307,1956,17836,17939,-103
1,1,6.18,1,Blue,Top,Smeb,ROX Tigers,Rumble,Brand,Karma,Rek'Sai,27.6,1,5,2,12,28,12,NA,NA,NA,NA,0,1,3.798116666666667,0.18115942028985507,0.10869565217391304,1.4492753623188404,0,14.044133333333333,2,0,NA,NA,1,13.714016666666668,1,10,0,1,25.13745,1,0,20121,729.0217391304348,0.23977834713698384,0.2281015450475291,13,0.47101449275362317,0.12380952380952381,2,0.07246376811594203,3,3,NA,NA,13395,353.6797101449275,12025,0.32929782082324455,235,10,6,4,8.876811594202898,0.3451086956521739,78,68,10,3016,3596,-580,5480,5239,241,4218,3888,330
1,1,6.18,2,Blue,Jungle,Peanut,ROX Tigers,Elise,Brand,Karma,Rek'Sai,27.6,1,5,1,11,28,12,NA,NA,NA,NA,0,0,3.798116666666667,0.18115942028985507,0.14492753623188406,1.4492753623188404,1,14.044133333333333,2,0,NA,NA,1,13.714016666666668,1,10,0,1,25.13745,1,0,12883,466.77536231884056,0.15352439969016266,0.1767401646929066,25,0.9057971014492753,0.23809523809523808,4,0.14492753623188406,3,3,NA,NA,11197,274.0420289855072,9860,0.17480011028398126,17,82,64,18,3.5869565217391304,0.11956521739130435,35,33,2,3007,3748,-741,4646,5544,-898,3514,3683,-169
1,1,6.18,3,Blue,Middle,Kuro,ROX Tigers,Jayce,Brand,Karma,Rek'Sai,27.6,1,4,5,12,28,12,NA,NA,NA,NA,0,0,3.798116666666667,0.14492753623188406,0.10869565217391304,1.4492753623188404,0,14.044133333333333,2,0,NA,NA,1,13.714016666666668,1,10,0,1,25.13745,1,0,19013,688.8768115942029,0.22657450992075315,0.18372699486853541,15,0.5434782608695652,0.14285714285714285,4,0.14492753623188406,4,4,NA,NA,11496,284.87536231884053,9500,0.1889400921658986,162,19,11,8,6.557971014492753,0.20380434782608695,70,70,0,3217,3123,94,5152,4950,202,3717,4495,-778
1,1,6.18,4,Blue,ADC,PraY,ROX Tigers,Lucian,Brand,Karma,Rek'Sai,27.6,1,13,1,7,28,12,NA,NA,NA,NA,0,0,3.798116666666667,0.47101449275362317,0.07246376811594203,1.4492753623188404,0,14.044133333333333,2,0,NA,NA,1,13.714016666666668,1,10,0,1,25.13745,1,0,25241,914.5289855072464,0.3007924685693857,0.28490751212764165,10,0.36231884057971014,0.09523809523809523,4,0.14492753623188406,0,0,NA,NA,15826,441.75942028985503,13700,0.5253456221198156,254,12,10,2,9.63768115942029,0.31521739130434784,88,60,28,3644,3059,585,6779,4374,2405,3303,2920,383
1,1,6.18,5,Blue,Support,GorillA,ROX Tigers,Nami,Brand,Karma,Rek'Sai,27.6,1,1,3,24,28,12,NA,NA,NA,NA,0,0,3.798116666666667,0.036231884057971016,0,1.4492753623188404,0,14.044133333333333,2,0,NA,NA,1,13.714016666666668,1,10,0,1,25.13745,1,0,6657,241.19565217391303,0.07933027468271465,0.12652378326338712,42,1.5217391304347825,0.4,8,0.2898550724637681,9,9,NA,NA,9048,196.1797101449275,7775,0.3560606060606061,8,0,0,0,0.2898550724637681,0.016304347826086956,0,6,-6,2017,2149,-132,3949,3063,886,2294,2849,-555
1,1,6.18,6,Red,Top,Smurf,Albus NoX Luna,Shen,Sivir,Nidalee,Ezreal,27.6,0,3,4,6,12,28,NA,NA,NA,NA,1,0,3.798116666666667,0.10869565217391304,0.18115942028985507,1.4492753623188404,0,14.044133333333333,0,2,NA,NA,0,13.714016666666668,0,0,10,0,25.13745,0,1,8689,314.8188405797101,0.17056652663813748,0.23628916869366143,12,0.43478260869565216,0.13793103448275862,5,0.18115942028985507,1,1,NA,NA,8918,191.46956521739128,8625,-0.32929782082324455,174,0,0,0,6.304347826086956,0.2677165354330709,68,78,-10,3596,3016,580,5239,5480,-241,3888,4218,-330
1,1,6.18,7,Red,Jungle,PvPStejos,Albus NoX Luna,Graves,Sivir,Nidalee,Ezreal,27.6,0,4,5,5,12,28,NA,NA,NA,NA,0,0,3.798116666666667,0.14492753623188406,0.18115942028985507,1.4492753623188404,0,14.044133333333333,0,2,NA,NA,0,13.714016666666668,0,0,10,0,25.13745,0,1,14069,509.7463768115942,0.2761768285501158,0.230252897410216,22,0.7971014492753623,0.25287356321839083,6,0.21739130434782608,4,4,NA,NA,8783,186.57826086956518,8275,-0.17480011028398126,22,82,76,6,3.7681159420289854,0.15354330708661418,33,35,-2,3748,3007,741,5544,4646,898,3683,3514,169
1,1,6.18,8,Red,Middle,Kira,Albus NoX Luna,Vladimir,Sivir,Nidalee,Ezreal,27.6,0,3,7,5,12,28,NA,NA,NA,NA,0,0,3.798116666666667,0.10869565217391304,0.14492753623188406,1.4492753623188404,0,14.044133333333333,0,2,NA,NA,0,13.714016666666668,0,0,10,0,25.13745,0,1,16944,613.9130434782609,0.33261356051980684,0.22542388038345967,14,0.5072463768115941,0.16091954022988506,4,0.14492753623188406,3,3,NA,NA,8675,182.6652173913043,7860,-0.1889400921658986,175,1,1,0,6.376811594202898,0.25196850393700787,70,70,0,3123,3217,-94,4950,5152,-202,4495,3717,778
1,1,6.18,9,Red,ADC,aMiracle,Albus NoX Luna,Jhin,Sivir,Nidalee,Ezreal,27.6,0,2,7,5,12,28,NA,NA,NA,NA,0,0,3.798116666666667,0.07246376811594203,0.47101449275362317,1.4492753623188404,0,14.044133333333333,0,2,NA,NA,0,13.714016666666668,0,0,10,0,25.13745,0,1,6856,248.40579710144925,0.13458442935102666,0.21138396050937183,5,0.18115942028985507,0.05747126436781609,0,0,0,0,NA,NA,8361,171.28840579710143,8000,-0.5253456221198156,167,0,0,0,6.050724637681159,0.2992125984251969,60,88,-28,3059,3644,-585,4374,6779,-2405,2920,3303,-383
1,1,6.18,10,Red,Support,Likkrit,Albus NoX Luna,Bard,Sivir,Nidalee,Ezreal,27.6,0,0,5,3,12,28,NA,NA,NA,NA,0,0,3.798116666666667,0,0.036231884057971016,1.4492753623188404,0,14.044133333333333,0,2,NA,NA,0,13.714016666666668,0,0,10,0,25.13745,0,1,4384,158.8405797101449,0.08605865494091319,0.09665009300329087,34,1.2318840579710144,0.39080459770114945,12,0.43478260869565216,3,3,NA,NA,5795,78.31739130434782,5425,-0.3560606060606061,17,0,0,0,0.6159420289855072,0.027559055118110236,6,0,6,2149,2017,132,3063,3949,-886,2849,2294,555
1,1,6.18,100,Blue,Team,Team,ROX Tigers,NA,Brand,Karma,Rek'Sai,27.6,1,28,12,66,28,12,NA,NA,NA,NA,0,1,3.798116666666667,1.0144927536231882,0.43478260869565216,1.4492753623188404,1,14.044133333333333,2,0,NA,NA,1,13.714016666666668,1,10,0,1,25.13745,1,0,83915,3040.3985507246375,NA,NA,105,3.8043478260869565,1,22,0.7971014492753623,19,19,0.5833333333333334,0.18666666666666668,60962,1550.5362318840578,52860,0.32236805975067273,676,123,91,32,28.94927536231884,NA,271,237,34,14901,15675,-774,26006,23170,2836,17046,17835,-789
1,1,6.18,200,Red,Team,Team,Albus NoX Luna,NA,Sivir,Nidalee,Ezreal,27.6,0,12,28,24,12,28,NA,NA,NA,NA,1,0,3.798116666666667,0.43478260869565216,1.0144927536231882,1.4492753623188404,0,14.044133333333333,0,2,NA,NA,0,13.714016666666668,0,0,10,0,25.13745,0,1,50942,1845.7246376811593,NA,NA,87,3.152173913043478,1,27,0.9782608695652173,11,11,0.5357142857142857,0.15584415584415584,40532,810.3188405797099,38185,-0.32236805975067273,555,83,77,6,23.115942028985504,NA,237,271,-34,15675,14901,774,23170,26006,-2836,17835,17046,789
1,1,6.18,1,Blue,Top,Odoamne,H2K,Gnar,Twisted Fate,Tahm Kench,Rek'Sai,47.18333333333333,0,2,3,4,11,14,NA,NA,NA,NA,0,1,4.08345,0.042387848816672555,0.1059696220416814,0.5298481102084069,0,11.1717,1,4,NA,NA,1,16.1388,0,4,10,0,31.075983333333333,0,2,19028,403.2779936418227,0.19024004958958618,0.22445437487655537,21,0.44507241257506186,0.11413043478260869,9,0.1907453196750265,1,1,NA,NA,16940,231.21638996820911,16725,-0.1034727143869596,351,12,9,3,7.693394560226069,0.24478594950603733,82,77,5,3167,3217,-50,5011,4889,122,4391,4506,-115
1,1,6.18,2,Blue,Jungle,Jankos,H2K,Elise,Twisted Fate,Tahm Kench,Rek'Sai,47.18333333333333,0,0,3,5,11,14,NA,NA,NA,NA,0,0,4.08345,0,0.06358177322500884,0.5298481102084069,0,11.1717,1,4,NA,NA,1,16.1388,0,4,10,0,31.075983333333333,0,2,16200,343.3415754150477,0.16196598714270002,0.18032293106853642,52,1.1020840692334866,0.2826086956521739,34,0.7205934298834334,18,19,NA,NA,14795,185.7554221123278,14350,-0.11648892534864644,63,124,106,18,3.9632638643588844,0.14270032930845225,35,38,-3,2889,3163,-274,4361,4775,-414,3247,3107,140
1,1,6.18,3,Blue,Middle,Ryu,H2K,Cassiopeia,Twisted Fate,Tahm Kench,Rek'Sai,47.18333333333333,0,5,2,4,11,14,NA,NA,NA,NA,0,0,4.08345,0.1059696220416814,0.042387848816672555,0.5298481102084069,0,11.1717,1,4,NA,NA,1,16.1388,0,4,10,0,31.075983333333333,0,2,27816,589.5302013422819,0.2781015986642805,0.22145055632365526,23,0.48746026139173443,0.125,10,0.2119392440833628,4,5,NA,NA,16794,228.12207700459203,15285,-0.05348615090735435,319,23,21,2,7.248322147651007,0.22283205268935236,87,79,8,3290,3118,172,5308,4723,585,4669,4722,-53
1,1,6.18,4,Blue,ADC,FORG1VEN,H2K,Caitlyn,Twisted Fate,Tahm Kench,Rek'Sai,47.18333333333333,0,3,2,2,11,14,NA,NA,NA,NA,0,0,4.08345,0.06358177322500884,0.042387848816672555,0.5298481102084069,0,11.1717,1,4,NA,NA,1,16.1388,0,4,10,0,31.075983333333333,0,2,27950,592.370187212999,0.2794413173233621,0.27035519125683055,19,0.4026845637583893,0.10326086956521739,20,0.4238784881667256,1,1,NA,NA,19171,278.5000353232073,17825,-0.013927576601671309,450,27,27,0,10.109501942776404,0.3556531284302964,93,76,17,3681,3036,645,5542,5028,514,3425,3030,395
1,1,6.18,5,Blue,Support,Vander,H2K,Braum,Twisted Fate,Tahm Kench,Rek'Sai,47.18333333333333,0,1,4,3,11,14,NA,NA,NA,NA,0,0,4.08345,0.021193924408336277,0.042387848816672555,0.5298481102084069,0,11.1717,1,4,NA,NA,1,16.1388,0,4,10,0,31.075983333333333,0,2,9027,191.3175556340516,0.09025104728007119,0.10341694647442226,69,1.4623807841752032,0.375,13,0.27552101730837164,17,20,NA,NA,11057,106.5325326739668,10475,-0.1602634467618002,53,0,0,0,1.1232779936418227,0.03402854006586169,14,1,13,2049,1883,166,3054,2758,296,2806,2779,27
1,1,6.18,6,Red,Top,Ziv,AHQ e-Sports Club,Rumble,Nidalee,Syndra,Karma,47.18333333333333,1,5,2,6,14,11,NA,NA,NA,NA,0,0,4.08345,0.1059696220416814,0.042387848816672555,0.5298481102084069,0,11.1717,4,1,NA,NA,0,16.1388,1,10,4,1,31.075983333333333,2,0,36896,781.9710349699753,0.3157363273060236,0.2296147489402311,31,0.6570116566584246,0.1631578947368421,6,0.12716354645001768,6,6,NA,NA,19312,281.4883786647828,18550,0.1034727143869596,370,24,21,3,8.350406216884494,0.27394438722966014,77,82,-5,3217,3167,50,4889,5011,-122,4506,4391,115
1,1,6.18,7,Red,Jungle,Mountain,AHQ e-Sports Club,Olaf,Nidalee,Syndra,Karma,47.18333333333333,1,3,3,9,14,11,NA,NA,NA,NA,1,0,4.08345,0.06358177322500884,0,0.5298481102084069,1,11.1717,4,1,NA,NA,0,16.1388,1,10,4,1,31.075983333333333,2,0,17739,375.9590250794772,0.1518009190720282,0.18869349339935132,36,0.762981278700106,0.18947368421052632,14,0.2967149417167079,10,10,NA,NA,16945,231.3223595902508,16125,0.11648892534864644,44,138,114,24,3.8572942423172027,0.11637487126673532,38,35,3,3163,2889,274,4775,4361,414,3107,3247,-140
1,1,6.18,8,Red,Middle,Westdoor,AHQ e-Sports Club,Malzahar,Nidalee,Syndra,Karma,47.18333333333333,1,2,3,6,14,11,NA,NA,NA,NA,0,0,4.08345,0.042387848816672555,0.1059696220416814,0.5298481102084069,0,11.1717,4,1,NA,NA,0,16.1388,1,10,4,1,31.075983333333333,2,0,28079,595.1042034616744,0.2402851348229032,0.1927043642423949,29,0.6146238078417521,0.15263157894736842,12,0.25432709290003536,5,5,NA,NA,17177,236.2393500529848,16125,0.05348615090735435,318,27,23,4,7.311903920876016,0.22760041194644695,79,87,-8,3118,3290,-172,4723,5308,-585,4722,4669,53
1,1,6.18,9,Red,ADC,AN,AHQ e-Sports Club,Jinx,Nidalee,Syndra,Karma,47.18333333333333,1,2,2,6,14,11,NA,NA,NA,NA,0,0,4.08345,0.042387848816672555,0.06358177322500884,0.5298481102084069,0,11.1717,4,1,NA,NA,0,16.1388,1,10,4,1,31.075983333333333,2,0,28021,593.8749558459908,0.2397888016978016,0.2600593332272988,22,0.46626633698339814,0.11578947368421053,18,0.381490639350053,3,3,NA,NA,21073,318.81087954786295,18075,0.013927576601671309,449,32,26,6,10.19427764040975,0.35015447991761073,76,93,-17,3036,3681,-645,5028,5542,-514,3030,3425,-395
1,1,6.18,10,Red,Support,Albis,AHQ e-Sports Club,Bard,Nidalee,Syndra,Karma,47.18333333333333,1,2,1,9,14,11,NA,NA,NA,NA,0,0,4.08345,0.042387848816672555,0.021193924408336277,0.5298481102084069,0,11.1717,4,1,NA,NA,0,16.1388,1,10,4,1,31.075983333333333,2,0,6122,129.7492052278347,0.0523888171012434,0.1289280601907238,72,1.525962557400212,0.37894736842105264,32,0.6782055810667609,18,18,NA,NA,13488,158.0549629106323,12300,0.1602634467618002,32,0,0,0,0.6782055810667609,0.03192584963954686,1,14,-13,1883,2049,-166,2758,3054,-296,2779,2806,-27
1,1,6.18,100,Blue,Team,Team,H2K,NA,Twisted Fate,Tahm Kench,Rek'Sai,47.18333333333333,0,11,14,18,11,14,NA,NA,NA,NA,0,1,4.08345,0.23313316849169907,0.2967149417167079,0.5298481102084069,0,11.1717,1,4,NA,NA,1,16.1388,0,4,10,0,31.075983333333333,0,2,100021,2119.837513246203,NA,NA,184,3.8996820911338754,1,86,1.82267749911692,41,46,0.6666666666666666,0.36764705882352944,78757,1030.1264570823032,74660,-0.08361407899380756,1236,186,163,23,30.13776050865419,NA,311,271,40,15076,14417,659,23276,22173,1103,18538,18144,394
1,1,6.18,200,Red,Team,Team,AHQ e-Sports Club,NA,Nidalee,Syndra,Karma,47.18333333333333,1,14,11,36,14,11,NA,NA,NA,NA,1,0,4.08345,0.2967149417167079,0.23313316849169907,0.5298481102084069,1,11.1717,4,1,NA,NA,0,16.1388,1,10,4,1,31.075983333333333,2,0,116857,2476.6584245849526,NA,NA,190,4.026845637583893,1,82,1.7379018014835748,42,42,0.6610169491525424,0.3412698412698413,87995,1225.9159307665136,81175,0.08361407899380756,1213,221,184,37,30.392087601554223,NA,271,311,-40,14417,15076,-659,22173,23276,-1103,18144,18538,-394
1,1,6.18,1,Blue,Top,Yang,INTZ,Gnar,Jayce,Rek'Sai,Rumble,42.18333333333333,1,6,2,7,19,12,NA,NA,NA,NA,0,0,4.988716666666667,0.14223627024891347,0.02370604504148558,0.7348873962860529,0,12.982583333333332,4,1,1,NA,1,7.682449999999999,1,10,3,1,24.61185,2,0,29526,699.9446858949033,0.3416095890410959,0.21522379556411336,24,0.5689450809956539,0.1340782122905028,10,0.2370604504148558,4,4,NA,NA,17356,282.9923350454366,16400,0.2459600109559025,309,10,4,6,7.5622283682339,0.22794117647058823,92,58,34,3638,2716,922,5928,4414,1514,4856,3928,928
1,1,6.18,2,Blue,Jungle,Revolta,INTZ,Lee Sin,Jayce,Rek'Sai,Rumble,42.18333333333333,1,3,1,11,19,12,NA,NA,NA,NA,0,0,4.988716666666667,0.07111813512445674,0.02370604504148558,0.7348873962860529,0,12.982583333333332,4,1,1,NA,1,7.682449999999999,1,10,3,1,24.61185,2,0,12193,289.0478071908337,0.1410704368752314,0.19108279336095393,45,1.0667720268668512,0.25139664804469275,28,0.6637692611615963,11,11,NA,NA,16017,251.24994073488742,14800,0.08450704225352113,64,117,81,36,4.29079415250889,0.14460784313725492,35,47,-12,3613,3355,258,6114,4867,1247,3321,4067,-746
1,1,6.18,3,Blue,Middle,tockers,INTZ,Syndra,Jayce,Rek'Sai,Rumble,42.18333333333333,1,5,0,3,19,12,NA,NA,NA,NA,0,0,4.988716666666667,0.1185302252074279,0.1185302252074279,0.7348873962860529,0,12.982583333333332,4,1,1,NA,1,7.682449999999999,1,10,3,1,24.61185,2,0,20337,482.10983800869224,0.2352947982228804,0.24973154628617994,19,0.45041485578822604,0.10614525139664804,11,0.2607664954563414,2,3,NA,NA,19270,328.36570525484,18175,0.20303030303030303,393,32,23,9,10.075069142631373,0.34558823529411764,88,80,8,3697,3801,-104,5879,5379,500,4816,4635,181
1,1,6.18,4,Blue,ADC,micaO,INTZ,Ashe,Jayce,Rek'Sai,Rumble,42.18333333333333,1,4,5,7,19,12,NA,NA,NA,NA,0,1,4.988716666666667,0.09482418016594232,0.07111813512445674,0.7348873962860529,0,12.982583333333332,4,1,1,NA,1,7.682449999999999,1,10,3,1,24.61185,2,0,19513,462.57605689450816,0.22576129211403184,0.22097508735112445,13,0.30817858553931254,0.07262569832402235,6,0.14223627024891347,2,2,NA,NA,17675,290.5545634136705,15250,0.07306711979609176,271,35,24,11,7.2540497826945876,0.24632352941176472,66,78,-12,3739,3973,-234,5498,5862,-364,3111,3369,-258
1,1,6.18,5,Blue,Support,Jockster,INTZ,Braum,Jayce,Rek'Sai,Rumble,42.18333333333333,1,1,4,8,19,12,NA,NA,NA,NA,0,0,4.988716666666667,0.02370604504148558,0.04741209008297116,0.7348873962860529,0,12.982583333333332,4,1,1,NA,1,7.682449999999999,1,10,3,1,24.61185,2,0,4863,115.28249703674437,0.05626388374676046,0.12298677743762822,78,1.8490715132358753,0.43575418994413406,16,0.3792967206637693,17,17,NA,NA,12240,161.71220861319637,11675,0.15455594002306805,51,1,0,1,1.2327143421572502,0.03553921568627451,15,4,11,2954,2653,301,4287,3757,530,2552,2607,-55
1,1,6.18,6,Red,Top,Mouse,EDward Gaming,Irelia,Nidalee,Elise,Bard,42.18333333333333,0,1,7,3,12,19,NA,NA,NA,NA,0,0,4.988716666666667,0.02370604504148558,0.14223627024891347,0.7348873962860529,0,12.982583333333332,1,4,0,NA,0,7.682449999999999,0,3,10,0,24.61185,0,2,9378,222.31529039905178,0.1333636712695004,0.19788052437396966,18,0.42670881074674044,0.1125,4,0.09482418016594232,2,3,NA,NA,13485,191.2262346898459,12808,-0.2459600109559025,289,4,4,0,6.945871197155276,0.2556390977443609,58,92,-34,2716,3638,-922,4414,5928,-1514,3928,4856,-928
1,1,6.18,7,Red,Jungle,ClearLove,EDward Gaming,Graves,Nidalee,Elise,Bard,42.18333333333333,0,1,3,7,12,19,NA,NA,NA,NA,0,0,4.988716666666667,0.02370604504148558,0.07111813512445674,0.7348873962860529,1,12.982583333333332,1,4,0,NA,0,7.682449999999999,0,3,10,0,24.61185,0,2,9757,231.29988146977482,0.1387533952416843,0.20636823926524842,36,0.8534176214934809,0.225,20,0.4741209008297116,6,7,NA,NA,13831,199.42852627419992,13600,-0.08450704225352113,110,125,116,9,5.5709205847491114,0.20927318295739347,47,35,12,3355,3613,-258,4867,6114,-1247,4067,3321,746
